epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,113.592,0.52924,0.36464,0.88215,0.99205,1,0.995,0.89397,0.57348,0.31202,0.85762,0.0007394,0.0007394,0.0007394
193,114.18,0.5258,0.36166,0.87974,0.99202,1,0.995,0.90698,0.52858,0.29527,0.84422,0.0007328,0.0007328,0.0007328
194,114.766,0.56913,0.41103,0.89341,1,1,0.995,0.90797,0.54031,0.2714,0.85242,0.0007262,0.0007262,0.0007262
195,115.349,0.55787,0.36351,0.89788,1,1,0.995,0.90797,0.56771,0.28223,0.86568,0.0007196,0.0007196,0.0007196
196,115.929,0.51526,0.36795,0.90564,1,1,0.995,0.91072,0.54457,0.28722,0.86635,0.000713,0.000713,0.000713
197,116.515,0.47438,0.33058,0.84287,0.99218,1,0.995,0.90698,0.48516,0.28831,0.84231,0.0007064,0.0007064,0.0007064
198,117.098,0.54596,0.37159,0.87128,0.99221,1,0.995,0.91838,0.4355,0.25303,0.83122,0.0006998,0.0006998,0.0006998
199,117.68,0.53695,0.37444,0.88842,0.99213,1,0.995,0.9337,0.4312,0.25886,0.83091,0.0006932,0.0006932,0.0006932
200,118.273,0.49519,0.34299,0.8508,0.9922,1,0.995,0.9303,0.4741,0.26856,0.84098,0.0006866,0.0006866,0.0006866
201,118.858,0.49883,0.34423,0.87348,0.99224,1,0.995,0.91258,0.50768,0.28685,0.8486,0.00068,0.00068,0.00068
202,119.44,0.52063,0.35742,0.89763,0.99221,1,0.995,0.91332,0.53898,0.2816,0.85561,0.0006734,0.0006734,0.0006734
203,120.02,0.46986,0.33542,0.8569,0.99216,1,0.995,0.91443,0.54439,0.29485,0.85465,0.0006668,0.0006668,0.0006668
204,120.604,0.52156,0.37385,0.89039,0.99208,1,0.995,0.90348,0.54821,0.29292,0.85369,0.0006602,0.0006602,0.0006602
205,121.186,0.47066,0.35026,0.88786,0.99197,1,0.995,0.90279,0.53432,0.27975,0.84945,0.0006536,0.0006536,0.0006536
206,121.768,0.47995,0.35224,0.87019,0.99207,1,0.995,0.90261,0.51741,0.25907,0.84515,0.000647,0.000647,0.000647
207,122.352,0.51891,0.36422,0.87343,0.99213,1,0.995,0.8863,0.53087,0.26309,0.85241,0.0006404,0.0006404,0.0006404
208,122.933,0.50225,0.34943,0.89335,0.99221,1,0.995,0.87754,0.55288,0.27426,0.86042,0.0006338,0.0006338,0.0006338
209,123.513,0.50929,0.34162,0.8816,0.99231,1,0.995,0.87241,0.56418,0.2955,0.8645,0.0006272,0.0006272,0.0006272
210,124.096,0.50526,0.32709,0.87592,1,1,0.995,0.87513,0.59375,0.30896,0.87069,0.0006206,0.0006206,0.0006206
211,124.679,0.44179,0.32673,0.84962,1,1,0.995,0.88063,0.64549,0.33079,0.87773,0.000614,0.000614,0.000614
212,125.276,0.51117,0.34391,0.92198,1,1,0.995,0.88063,0.66603,0.32543,0.87808,0.0006074,0.0006074,0.0006074
213,125.857,0.48278,0.33787,0.86661,1,1,0.995,0.88347,0.6328,0.33116,0.86876,0.0006008,0.0006008,0.0006008
214,126.439,0.52847,0.37338,0.88164,1,1,0.995,0.89319,0.61437,0.31659,0.8617,0.0005942,0.0005942,0.0005942
215,127.026,0.52376,0.36252,0.8811,1,1,0.995,0.89319,0.60565,0.33699,0.86479,0.0005876,0.0005876,0.0005876
216,127.605,0.46224,0.35423,0.85858,1,1,0.995,0.84322,0.65853,0.33795,0.89144,0.000581,0.000581,0.000581
217,128.189,0.51149,0.37873,0.87355,1,1,0.995,0.8335,0.69792,0.33995,0.90624,0.0005744,0.0005744,0.0005744
218,128.771,0.51878,0.34749,0.88269,0.99216,1,0.995,0.85408,0.69453,0.35183,0.90006,0.0005678,0.0005678,0.0005678
219,129.355,0.47999,0.34026,0.8864,0.99226,1,0.995,0.85408,0.65872,0.35801,0.87985,0.0005612,0.0005612,0.0005612
220,129.938,0.47831,0.33193,0.84403,0.99226,1,0.995,0.8955,0.59932,0.34315,0.85951,0.0005546,0.0005546,0.0005546
221,130.52,0.4758,0.33184,0.85605,0.9923,1,0.995,0.90478,0.51253,0.30063,0.84486,0.000548,0.000548,0.000548
222,131.107,0.46337,0.32532,0.87383,1,1,0.995,0.90522,0.50139,0.2752,0.85069,0.0005414,0.0005414,0.0005414
223,131.69,0.47447,0.32607,0.86288,1,1,0.995,0.8955,0.55444,0.24595,0.87399,0.0005348,0.0005348,0.0005348
224,132.271,0.41899,0.31177,0.83911,1,1,0.995,0.87513,0.56188,0.25331,0.87512,0.0005282,0.0005282,0.0005282
225,132.854,0.50372,0.35437,0.89988,1,1,0.995,0.91897,0.52437,0.24734,0.86202,0.0005216,0.0005216,0.0005216
226,133.437,0.47354,0.34203,0.83871,1,1,0.995,0.93439,0.47905,0.25346,0.84326,0.000515,0.000515,0.000515
227,134.031,0.5454,0.35191,0.91331,1,1,0.995,0.92986,0.45035,0.28362,0.83488,0.0005084,0.0005084,0.0005084
228,134.614,0.44831,0.31188,0.82716,1,1,0.995,0.92872,0.47248,0.27333,0.83892,0.0005018,0.0005018,0.0005018
229,135.195,0.41015,0.30223,0.83695,0.99235,1,0.995,0.91798,0.54094,0.2888,0.85358,0.0004952,0.0004952,0.0004952
230,135.777,0.4572,0.31739,0.86688,0.99225,1,0.995,0.8955,0.58159,0.3028,0.86327,0.0004886,0.0004886,0.0004886
231,136.356,0.45485,0.31725,0.84054,0.99232,1,0.995,0.91723,0.57167,0.30001,0.85948,0.000482,0.000482,0.000482
232,136.938,0.47342,0.32865,0.86165,0.99219,1,0.995,0.8955,0.54297,0.2846,0.84684,0.0004754,0.0004754,0.0004754
233,137.52,0.41902,0.30668,0.87113,0.99227,1,0.995,0.8955,0.51443,0.28202,0.84037,0.0004688,0.0004688,0.0004688
234,138.104,0.4495,0.33186,0.85676,1,1,0.995,0.9066,0.50639,0.30263,0.84236,0.0004622,0.0004622,0.0004622
235,138.685,0.48826,0.32874,0.88671,0.99222,1,0.995,0.9056,0.51902,0.29662,0.85074,0.0004556,0.0004556,0.0004556
236,139.267,0.46849,0.31733,0.86673,0.99215,1,0.995,0.9056,0.54796,0.30703,0.86247,0.000449,0.000449,0.000449
237,139.85,0.48308,0.32708,0.88623,0.99222,1,0.995,0.9056,0.57475,0.28992,0.87079,0.0004424,0.0004424,0.0004424
238,140.432,0.48503,0.34422,0.88065,0.99216,1,0.995,0.8955,0.60147,0.29977,0.87559,0.0004358,0.0004358,0.0004358
239,141.015,0.45384,0.32028,0.83585,0.99216,1,0.995,0.8955,0.59661,0.29657,0.86943,0.0004292,0.0004292,0.0004292
240,141.596,0.41539,0.29214,0.86094,0.99223,1,0.995,0.90427,0.55915,0.3027,0.8595,0.0004226,0.0004226,0.0004226
241,142.181,0.47769,0.31044,0.88184,0.99222,1,0.995,0.90485,0.54323,0.30114,0.85729,0.000416,0.000416,0.000416
242,142.762,0.46205,0.32116,0.84668,0.99222,1,0.995,0.90427,0.56326,0.29459,0.86577,0.0004094,0.0004094,0.0004094
243,143.346,0.48217,0.331,0.84894,0.99226,1,0.995,0.90403,0.59201,0.29456,0.87616,0.0004028,0.0004028,0.0004028
244,143.925,0.43034,0.31517,0.86833,0.99214,1,0.995,0.84995,0.64244,0.28843,0.90517,0.0003962,0.0003962,0.0003962
245,144.507,0.46832,0.33249,0.85827,0.99215,1,0.995,0.83168,0.68644,0.29983,0.92431,0.0003896,0.0003896,0.0003896
246,145.087,0.52565,0.34213,0.90818,1,1,0.995,0.8335,0.68166,0.29798,0.92143,0.000383,0.000383,0.000383
247,145.669,0.44677,0.32192,0.84736,1,1,0.995,0.85155,0.64218,0.2941,0.89753,0.0003764,0.0003764,0.0003764
248,146.248,0.45552,0.32671,0.89042,1,1,0.995,0.90577,0.60032,0.27805,0.87566,0.0003698,0.0003698,0.0003698
249,146.828,0.50188,0.34587,0.90432,1,1,0.995,0.88824,0.58833,0.27731,0.87147,0.0003632,0.0003632,0.0003632
250,147.41,0.42795,0.31263,0.8252,1,1,0.995,0.88824,0.60043,0.26763,0.8777,0.0003566,0.0003566,0.0003566
251,147.992,0.43192,0.32267,0.8757,1,1,0.995,0.88824,0.63091,0.26637,0.89281,0.00035,0.00035,0.00035
252,148.574,0.44346,0.33232,0.89121,1,1,0.995,0.87797,0.64909,0.27022,0.90747,0.0003434,0.0003434,0.0003434
253,149.156,0.42035,0.30546,0.8554,1,1,0.995,0.86272,0.66165,0.26375,0.90962,0.0003368,0.0003368,0.0003368
254,149.737,0.41061,0.3129,0.87135,1,1,0.995,0.86272,0.64897,0.2599,0.90292,0.0003302,0.0003302,0.0003302
255,150.317,0.41361,0.30487,0.84105,1,1,0.995,0.88769,0.60578,0.2706,0.88409,0.0003236,0.0003236,0.0003236
256,150.898,0.44808,0.31096,0.88241,1,1,0.995,0.90522,0.56271,0.25086,0.8671,0.000317,0.000317,0.000317
257,151.48,0.44266,0.30355,0.83931,1,1,0.995,0.90522,0.54578,0.25293,0.85856,0.0003104,0.0003104,0.0003104
258,152.063,0.45917,0.31524,0.85923,0.99215,1,0.995,0.90423,0.55002,0.24588,0.86142,0.0003038,0.0003038,0.0003038
259,152.649,0.42214,0.30678,0.85448,0.99225,1,0.995,0.90423,0.56996,0.25313,0.86749,0.0002972,0.0002972,0.0002972
260,153.231,0.49659,0.37108,0.93075,0.99229,1,0.995,0.90423,0.57817,0.27114,0.87406,0.0002906,0.0002906,0.0002906
261,153.818,0.46273,0.31816,0.85148,0.9923,1,0.995,0.88014,0.57652,0.24249,0.87248,0.000284,0.000284,0.000284
262,154.404,0.40785,0.28003,0.85396,0.99229,1,0.995,0.90423,0.54976,0.24066,0.86308,0.0002774,0.0002774,0.0002774
263,154.992,0.41252,0.29427,0.85967,0.9922,1,0.995,0.91614,0.53115,0.23877,0.85285,0.0002708,0.0002708,0.0002708
264,155.572,0.44016,0.33796,0.84352,0.99223,1,0.995,0.91614,0.51037,0.24142,0.84919,0.0002642,0.0002642,0.0002642
265,156.155,0.44023,0.31953,0.87602,0.99229,1,0.995,0.91614,0.51759,0.24965,0.85433,0.0002576,0.0002576,0.0002576
266,156.734,0.41571,0.28825,0.86671,0.99235,1,0.995,0.90478,0.53331,0.25114,0.86259,0.000251,0.000251,0.000251
267,157.315,0.40695,0.29006,0.85155,0.99236,1,0.995,0.91614,0.54803,0.24674,0.86882,0.0002444,0.0002444,0.0002444
268,157.893,0.46431,0.31295,0.88247,0.99229,1,0.995,0.91496,0.55659,0.22287,0.87009,0.0002378,0.0002378,0.0002378
269,158.478,0.42739,0.299,0.84093,0.99229,1,0.995,0.90403,0.5738,0.24323,0.8704,0.0002312,0.0002312,0.0002312
270,159.062,0.42487,0.30717,0.84716,0.9923,1,0.995,0.8955,0.58666,0.23841,0.86994,0.0002246,0.0002246,0.0002246
271,159.649,0.38853,0.29879,0.8556,0.99231,1,0.995,0.87893,0.59396,0.24196,0.87004,0.000218,0.000218,0.000218
272,160.231,0.38054,0.27608,0.83504,0.99217,1,0.995,0.87893,0.60183,0.24928,0.87226,0.0002114,0.0002114,0.0002114
273,160.812,0.40314,0.30227,0.84637,0.99225,1,0.995,0.87966,0.60344,0.25326,0.87391,0.0002048,0.0002048,0.0002048
274,161.396,0.42069,0.30212,0.87667,1,1,0.995,0.88063,0.59627,0.25142,0.87348,0.0001982,0.0001982,0.0001982
275,161.982,0.417,0.30647,0.83888,1,1,0.995,0.88063,0.59855,0.25762,0.8752,0.0001916,0.0001916,0.0001916
276,162.564,0.41556,0.29123,0.8319,1,1,0.995,0.88063,0.59461,0.25719,0.8762,0.000185,0.000185,0.000185
277,163.143,0.37327,0.28285,0.85382,1,1,0.995,0.88063,0.58561,0.25566,0.87477,0.0001784,0.0001784,0.0001784
278,163.724,0.43952,0.31284,0.86954,1,1,0.995,0.8955,0.57306,0.24033,0.87034,0.0001718,0.0001718,0.0001718
279,164.307,0.36826,0.2775,0.83687,1,1,0.995,0.8955,0.56661,0.24001,0.86711,0.0001652,0.0001652,0.0001652
280,164.891,0.40192,0.27504,0.84027,1,1,0.995,0.8955,0.57529,0.23757,0.86913,0.0001586,0.0001586,0.0001586
281,165.479,0.44323,0.30049,0.87464,1,1,0.995,0.88063,0.57874,0.23554,0.86654,0.000152,0.000152,0.000152
282,166.065,0.41136,0.30559,0.83779,1,1,0.995,0.8955,0.57737,0.23684,0.86388,0.0001454,0.0001454,0.0001454
283,166.639,0.39033,0.28295,0.853,1,1,0.995,0.88063,0.57849,0.24454,0.86326,0.0001388,0.0001388,0.0001388
284,167.213,0.43516,0.31211,0.86384,1,1,0.995,0.88063,0.58965,0.23577,0.86555,0.0001322,0.0001322,0.0001322
285,167.784,0.36698,0.26538,0.86447,1,1,0.995,0.88063,0.5891,0.24077,0.86745,0.0001256,0.0001256,0.0001256
286,168.358,0.41697,0.28526,0.83834,1,1,0.995,0.88063,0.58908,0.23421,0.86963,0.000119,0.000119,0.000119
287,168.93,0.38119,0.28722,0.83924,1,1,0.995,0.88063,0.58156,0.24369,0.86936,0.0001124,0.0001124,0.0001124
288,169.502,0.36906,0.27593,0.83048,1,1,0.995,0.89091,0.57466,0.2416,0.87101,0.0001058,0.0001058,0.0001058
289,170.074,0.40125,0.28868,0.85309,1,1,0.995,0.89091,0.57604,0.24002,0.87147,9.92e-05,9.92e-05,9.92e-05
290,170.646,0.38811,0.27234,0.83893,1,1,0.995,0.89091,0.58779,0.23255,0.87449,9.26e-05,9.26e-05,9.26e-05
291,171.664,0.33551,0.24855,0.83498,1,1,0.995,0.88063,0.59463,0.23713,0.87789,8.6e-05,8.6e-05,8.6e-05
292,172.264,0.32451,0.25633,0.75187,1,1,0.995,0.88063,0.59782,0.23198,0.87856,7.94e-05,7.94e-05,7.94e-05
293,172.834,0.33865,0.24015,0.79544,1,1,0.995,0.88063,0.59948,0.23783,0.87713,7.28e-05,7.28e-05,7.28e-05
294,173.406,0.31404,0.24719,0.8224,1,1,0.995,0.88063,0.59765,0.23484,0.87497,6.62e-05,6.62e-05,6.62e-05
295,173.984,0.32179,0.23774,0.82675,1,1,0.995,0.88063,0.59172,0.23741,0.87213,5.96e-05,5.96e-05,5.96e-05
296,174.558,0.32941,0.23946,0.80562,0.99235,1,0.995,0.87893,0.58502,0.22839,0.8697,5.3e-05,5.3e-05,5.3e-05
297,175.132,0.32478,0.23581,0.78514,0.99221,1,0.995,0.87837,0.57942,0.23663,0.86822,4.64e-05,4.64e-05,4.64e-05
298,175.704,0.33447,0.24106,0.8321,0.99228,1,0.995,0.87791,0.57584,0.23304,0.86689,3.98e-05,3.98e-05,3.98e-05
299,176.276,0.31945,0.25136,0.8201,0.99228,1,0.995,0.87754,0.57349,0.23334,0.86458,3.32e-05,3.32e-05,3.32e-05
300,176.847,0.29347,0.22706,0.78716,0.99229,1,0.995,0.87754,0.56766,0.23632,0.86411,2.66e-05,2.66e-05,2.66e-05
